0.0119183697	0.9808209932	0.9801605603	0.5661949109	0.1072382952	0.8841446355	0.1516286728	0.3673727157	0.3147362533	0.4780248091	0.9530338358	0.7775129677	0.4785606017	0.8064494402	0.5195190741	0.9289655908	0.7859853323	0.2566699657	0.9507784487	0.8504252929	0.0139396142	0.9769794414	0.808611961	0.8417893819	0.9749738826	0.2531564412	0.2499967972	0.9613269771	0.7885728822	0.3769570502	0.7406675344	1
0.0119183697	0.6340147161	0.6551536188	0.8303485809	0.0524949613	0.9903956002	0.8640123707	0.570894203	0.3774296768	0.9649691778	0.8510056227	0.8961773772	0.8925750146	0.6805549937	0.2306420814	0.3932662718	0.7859853323	0.3908001733	0.9968930824	0.3862584176	0.9702934643	0.8705251047	0.808611961	0.8417893819	0.9749738826	0.4793068497	0.9832733634	0.4256484497	0.7885728822	0.3769570502	0.7406675344	1
0.0119183697	0.9600727056	0.9801605603	0.5531306629	0.4925757281	0.4997042525	0.4875582568	0.0946159411	0.5257143233	0.6868250203	0.9530338358	0.080760175	0.9609930708	0.6514754549	0.9019667909	0.9893546579	0.8758423158	0.4982886307	0.3351260542	0.6649449906	0.8706249895	0.8705251047	0.7581105506	0.9204451796	0.7796625185	0.9988765235	0.9911001144	0.6845162661	0.5394916409	0.813433458	0.3924027944	1
0.2907216506	0.9821021397	0.5262660839	0.8303485809	0.9876977907	0.6578402777	0.8398605198	0.2527931769	0.362707579	0.9649691778	4.74782618476999E-05	0.8697526339	0.8925750146	0.8943543161	0.5425021833	0.4853032955	0.2858051242	0.8535525704	0.8759630938	0.7668648945	0.9961376785	0.7699347186	0.8185617469	0.8329251335	0.1674348438	0.9315422635	0.5712156943	0.1604690359	0.8956014413	0.6404172303	0.3345639902	1
0.0119183697	0.841096688	0.2837272225	0.2902613088	0.9012623279	0.8841446355	0.0265963944	0.8931496423	0.8124243714	0.846211256	0.9530338358	0.7775129677	0.5277337202	0.8700357422	0.9019667909	0.9284787183	0.4737728317	0.8970962503	0.9968930824	0.7983329453	0.1187770486	0.8240752921	0.7120364581	0.265169377	0.7856712991	0.2101823274	0.9911001144	0.2354372231	0.6507450882	0.5362356167	0.97076058	1
0.0119183697	0.841096688	0.2837272225	0.2902613088	0.9012623279	0.8841446355	0.1516286728	0.8931496423	0.8124243714	0.846211256	0.9530338358	0.7775129677	0.5277337202	0.8700357422	0.3312621445	0.9893546579	0.0715014034	0.8040528377	0.6150679441	0.6649449906	0.8706249895	0.8705251047	0.7581105506	0.4513177446	0.7796625185	0.6846766615	0.9911001144	0.6845162661	0.2434603227	0.6454252922	0.3924027944	1
0.0119183697	0.7437320228	0.2634647945	0.5586735413	0.9012623279	0.8841446355	0.8637467319	0.8931496423	0.959885411	0.4780248091	0.9530338358	0.5352498479	0.5277337202	0.8064494402	0.1964188251	0.9289655908	0.7859853323	0.7088952779	0.9507784487	0.8504252929	0.0139396142	0.9769794414	0.3534808513	0.8417893819	0.9749738826	0.2531564412	0.9832733634	0.2631928535	0.0673739071	0.2424074495	0.7406675344	1
0.0119183697	0.7437320228	0.9801605603	0.5661949109	0.9012623279	0.8841446355	0.1516286728	0.8931496423	0.959885411	0.4780248091	0.3161305558	0.5277113084	0.5277337202	0.8064494402	0.9019667909	0.9893546579	0.8758423158	0.9446935759	0.3771157007	0.157250616	0.8706249895	0.8705251047	0.7581105506	0.4513177446	0.81714423	0.6846766615	0.8083209671	0.6845162661	0.0419816673	0.6454252922	0.3924027944	1
0.0119183697	0.7437320228	0.9801605603	0.8622862143	0.9012623279	0.8841446355	0.8637467319	0.8931496423	0.959885411	0.4780248091	0.9506151089	0.5352498479	0.5277337202	0.8064494402	0.1964188251	0.9713206716	0.97787317	0.8356278539	0.2254793164	0.8038355287	0.721121172	0.9456037262	0.3694885021	0.8644884675	0.7856712991	0.1854830235	0.9911001144	0.7684767296	0.2057000338	0.7265035989	0.3944704568	1
0.0119183697	0.7437320228	0.9801605603	0.5661949109	0.9012623279	0.8841446355	0.1516286728	0.8931496423	0.8916113114	0.4780248091	0.9530338358	0.7775129677	0.4785606017	0.8064494402	0.8861204762	0.4853032955	0.9522928242	0.8535525704	0.8759630938	0.9679627684	0.9961376785	0.7699347186	0.8185617469	0.8329251335	0.1674348438	0.9315422635	0.5712156943	0.6590510133	0.8956014413	0.6404172303	0.3345639902	1
0.0119183697	0.9117861163	0.9916743235	0.9224717695	0.9012623279	0.4997042525	0.8305772083	0.8931496423	0.959885411	0.6868250203	0.9530338358	0.080760175	0.9609930708	0.8597286773	0.9019667909	0.9713206716	0.97787317	0.8356278539	0.8240627526	0.8038355287	0.721121172	0.4799062223	0.0646341134	0.8644884675	0.7856712991	0.3448061135	0.9911001144	0.7684767296	0.2057000338	0.7265035989	0.3944704568	1
0.657057833	0.841096688	0.2090929164	0.7712600453	0.9012623279	0.8841446355	0.0020665703	0.5785445673	0.959885411	0.846211256	0.9530338358	0.7775129677	0.5277337202	0.8064494402	0.5814584184	0.9893546579	0.8758423158	0.4982886307	0.6150679441	0.6649449906	0.8706249895	0.8705251047	0.7581105506	0.0830329227	0.7796625185	0.6846766615	0.9911001144	0.6845162661	0.2434603227	0.6454252922	0.8135108728	1
0.0119183697	0.9344126599	0.5512629706	0.6944297904	0.9876977907	0.6578402777	0.8398605198	0.1972732915	0.6835831778	0.9649691778	0.7036554673	0.8961773772	0.8925750146	0.8943543161	0.5425021833	0.7632651366	0.7851315951	0.8416840092	0.8759630938	0.9679627684	0.5024116896	0.7699347186	0.8185617469	0.5525725101	0.1674348438	0.9315422635	0.5712156943	0.2492021604	0.4819443632	0.6404172303	0.9201550339	1
0.0119183697	0.9117861163	0.9801605603	0.4084296563	0.9012623279	0.4997042525	0.8305772083	0.8931496423	0.959885411	0.6868250203	0.9530338358	0.080760175	0.9609930708	0.8597286773	0.9019667909	0.6249934866	0.444463068	0.7088952779	0.3043210428	0.8504252929	0.2537951713	0.8705251047	0.808611961	0.8417893819	0.9749738826	0.8769674404	0.9832733634	0.9613269771	0.7885728822	0.3769570502	0.7406675344	1
0.0119183697	0.5424419188	0.9801605603	0.5661949109	0.1072382952	0.8841446355	0.1516286728	0.3673727157	0.3147362533	0.4780248091	0.9530338358	0.4459109471	0.4785606017	0.8064494402	0.5195190741	0.9289655908	0.8609844843	0.7088952779	0.9507784487	0.8504252929	0.0139396142	0.9769794414	0.808611961	0.8417893819	0.9749738826	0.2531564412	0.9832733634	0.9613269771	0.7885728822	0.2505381634	0.3693564329	1
0.0119183697	0.3252547492	0.9801605603	0.0335757191	0.0368096833	0.3657414273	0.4875582568	0.8045323015	0.959885411	0.6868250203	0.9530338358	0.080760175	0.9609930708	0.6514754549	0.9019667909	0.7632651366	0.2858051242	0.8416840092	0.8759630938	0.181944935	0.5593624379	0.9370731011	0.8185617469	0.3200561781	0.4249448811	0.9315422635	0.5712156943	0.6590510133	0.8956014413	0.3368987093	0.9201550339	1
0.0119183697	0.7437320228	0.9801605603	0.5661949109	0.9012623279	0.4203792487	0.1516286728	0.8931496423	0.8916113114	0.4780248091	0.9530338358	0.7775129677	0.4785606017	0.8827418441	0.8861204762	0.7632651366	0.2858051242	0.8416840092	0.4805168137	0.9679627684	0.9961376785	0.7699347186	0.3976939971	0.3200561781	0.1674348438	0.9315422635	0.7564927169	0.6590510133	0.8956014413	0.6404172303	0.9201550339	1
0.0119183697	0.7437320228	0.9801605603	0.5661949109	0.9451342727	0.8841446355	0.1516286728	0.8931496423	0.8916113114	0.4780248091	0.9530338358	0.7775129677	0.4785606017	0.8064494402	0.8861204762	0.9289655908	0.7859853323	0.8402438804	0.9772666795	0.8504252929	0.0139396142	0.9769794414	0.808611961	0.8417893819	0.9749738826	0.2531564412	0.4890344521	0.9613269771	0.7885728822	0.6063720356	0.7406675344	1
0.0119183697	0.9344126599	0.5512629706	0.8303485809	0.9876977907	0.6578402777	0.8398605198	0.2527931769	0.6596424146	0.9649691778	0.7036554673	0.8961773772	0.8925750146	0.8943543161	0.5425021833	0.9289655908	0.7859853323	0.6561359085	0.0439118572	0.0146059332	0.7112508646	0.9769794414	0.808611961	0.3957598218	0.3523584064	0.8769674404	0.9832733634	0.0533744667	0.0375983498	0.3769570502	0.7406675344	1
0.0119183697	0.841096688	0.2837272225	0.2902613088	0.9012623279	0.8841446355	0.1516286728	0.8931496423	0.8124243714	0.846211256	0.9530338358	0.7775129677	0.5277337202	0.8700357422	0.3312621445	0.9893546579	0.0715014034	0.8040528377	0.6150679441	0.6649449906	0.8706249895	0.8705251047	0.7581105506	0.4513177446	0.7796625185	0.6846766615	0.9911001144	0.6845162661	0.2434603227	0.6454252922	0.3924027944	1
0.0119183697	0.0293640054	0.9801605603	0.4084296563	0.9012623279	0.7027224384	0.8305772083	0.8931496423	0.959885411	0.6868250203	0.9530338358	0.080760175	0.9609930708	0.8597286773	0.9019667909	0.3932662718	0.7859853323	0.7088952779	0.9968930824	0.8504252929	0.0139396142	0.8705251047	0.808611961	0.1654173593	0.9749738826	0.5739536527	0.9832733634	0.3981301383	0.7885728822	0.3769570502	0.7406675344	1
0.0119183697	0.9117861163	0.2574518719	0.4084296563	0.9012623279	0.4997042525	0.8305772083	0.8931496423	0.959885411	0.6868250203	0.9530338358	0.080760175	0.837969334	0.8597286773	0.9019667909	0.7632651366	0.2858051242	0.8416840092	0.4805168137	0.9679627684	0.9961376785	0.7699347186	0.4527169307	0.3200561781	0.1674348438	0.9315422635	0.7564927169	0.6590510133	0.8956014413	0.6404172303	0.7127199549	1
0.0119183697	0.9344126599	0.5512629706	0.4491896371	0.9876977907	0.6578402777	0.8398605198	0.2527931769	0.6596424146	0.9649691778	0.7036554673	0.8961773772	0.8925750146	0.8943543161	0.5425021833	0.9893546579	0.8758423158	0.9446935759	0.3771157007	0.157250616	0.8706249895	0.8705251047	0.7581105506	0.4513177446	0.81714423	0.6846766615	0.8083209671	0.6845162661	0.0419816673	0.6454252922	0.3924027944	1
0.0119183697	0.7437320228	0.9801605603	0.5661949109	0.9012623279	0.8841446355	0.1516286728	0.8931496423	0.959885411	0.995987829	0.3161305558	0.5277113084	0.5277337202	0.8064494402	0.9019667909	0.9893546579	0.6646718232	0.9403649884	0.6150679441	0.6649449906	0.9909498764	0.9188969748	0.7581105506	0.3527787474	0.7796625185	0.7379361757	0.9911001144	0.5517345699	0.4457673788	0.9465387447	0.3924027944	1
0.0119183697	0.3252547492	0.9801605603	0.1754177291	0.9012623279	0.9101339101	0.4875582568	0.9406158939	0.959885411	0.9562648823	0.9530338358	0.080760175	0.9609930708	0.6514754549	0.4507953835	0.3932662718	0.7859853323	0.5246038756	0.9968930824	0.8504252929	0.0139396142	0.8705251047	0.808611961	0.0388022831	0.9749738826	0.8769674404	0.9832733634	0.6457463691	0.8010804322	0.3769570502	0.7406675344	1
0.0119183697	0.841096688	0.2837272225	0.2902613088	0.9012623279	0.8841446355	0.1516286728	0.8931496423	0.8124243714	0.846211256	0.9530338358	0.7775129677	0.5277337202	0.8700357422	0.3312621445	0.4853032955	0.5395034713	0.8535525704	0.8759630938	0.9679627684	0.9961376785	0.7699347186	0.8185617469	0.8329251335	0.1674348438	0.9315422635	0.5712156943	0.6590510133	0.8956014413	0.6404172303	0.3345639902	1
0.0119183697	0.3252547492	0.9801605603	0.1754177291	0.9012623279	0.9101339101	0.4875582568	0.9406158939	0.959885411	0.9562648823	0.9530338358	0.080760175	0.9609930708	0.6514754549	0.9019667909	0.9289655908	0.7859853323	0.7088952779	0.9772666795	0.8504252929	0.4862760602	0.9769794414	0.808611961	0.8417893819	0.9035754954	0.2531564412	0.9832733634	0.9613269771	0.7885728822	0.139848908	0.7406675344	1
0.0119183697	0.9600727056	0.959475338	0.2031462197	0.9774197996	0.3495049814	0.4875582568	0.8931496423	0.959885411	0.6868250203	0.0783933322	0.080760175	0.5277337202	0.640370856	0.9019667909	0.9893546579	0.6646718232	0.9403649884	0.6150679441	0.6649449906	0.9909498764	0.9188969748	0.6623540701	0.3527787474	0.7796625185	0.4117903224	0.9911001144	0.5517345699	0.2434603227	0.9465387447	0.3924027944	1
0.0119183697	0.7437320228	0.9801605603	0.8622862143	0.9012623279	0.8841446355	0.8637467319	0.8931496423	0.959885411	0.4780248091	0.9530338358	0.5352498479	0.6343575356	0.8064494402	0.4200521428	0.3137316389	0.97787317	0.068030633	0.7245323508	0.4247122498	0.5823345178	0.8240752921	0.7120364581	0.577149671	0.7856712991	0.2101823274	0.9911001144	0.2157366718	0.6507450882	0.8745107423	0.3261614648	1
0.0119183697	0.3252547492	0.9801605603	0.1754177291	0.9012623279	0.9101339101	0.7370623683	0.9406158939	0.959885411	0.9562648823	0.9530338358	0.080760175	0.9609930708	0.6514754549	0.9019667909	0.4853032955	0.2858051242	0.8535525704	0.8759630938	0.7668648945	0.9961376785	0.7699347186	0.8185617469	0.8329251335	0.1674348438	0.9315422635	0.5712156943	0.1604690359	0.8956014413	0.6404172303	0.3345639902	1
0.0119183697	0.9600727056	0.9801605603	0.5531306629	0.4925757281	0.4997042525	0.4875582568	0.0946159411	0.5257143233	0.6868250203	0.9530338358	0.080760175	0.9609930708	0.6514754549	0.9019667909	0.6249934866	0.7859853323	0.7088952779	0.3043210428	0.8504252929	0.2537951713	0.8705251047	0.808611961	0.8417893819	0.9749738826	0.8769674404	0.9832733634	0.9613269771	0.7885728822	0.3769570502	0.7406675344	1
0.0119183697	0.0140821016	0.5512629706	0.8303485809	0.9876977907	0.6578402777	0.8398605198	0.2527931769	0.6596424146	0.9649691778	0.7036554673	0.8961773772	0.8925750146	0.8943543161	0.5425021833	0.9874893707	0.7859853323	0.7088952779	0.0439118572	0.7714431592	0.0139396142	0.9769794414	0.808611961	0.8417893819	0.9749738826	0.8769674404	0.7767188565	0.0533744667	0.7885728822	0.3769570502	0.7406675344	1
0.5211645099	0.1572668671	0.9801605603	0.8622862143	0.9012623279	0.8841446355	0.8637467319	0.8931496423	0.959885411	0.4780248091	0.9530338358	0.0393907651	0.5277337202	0.6810297217	0.9019667909	0.3164978828	0.7859853323	0.7088952779	0.9507784487	0.8504252929	0.0139396142	0.9769794414	0.7304071456	0.8417893819	0.9749738826	0.2531564412	0.9832733634	0.2631928535	0.0673739071	0.2505381634	0.7406675344	1
0.4947425425	0.7437320228	0.9801605603	0.5661949109	0.9012623279	0.8841446355	0.1516286728	0.8931496423	0.8916113114	0.4780248091	0.9530338358	0.7775129677	0.4785606017	0.2417469359	0.8861204762	0.9289655908	0.8826152432	0.7088952779	0.5573336104	0.8504252929	0.4862760602	0.9769794414	0.808611961	0.8417893819	0.301788656	0.2531564412	0.9832733634	0.9613269771	0.7885728822	0.139848908	0.7406675344	1
0.0119183697	0.9600727056	0.9801605603	0.7908148326	0.9012623279	0.4997042525	0.8637467319	0.8931496423	0.8668312427	0.6868250203	0.9530338358	0.1156623739	0.6144921964	0.9402543261	0.842322204	0.3932662718	0.7859853323	0.2922716779	0.9968930824	0.8504252929	0.0139396142	0.8705251047	0.808611961	0.0388022831	0.9749738826	0.8769674404	0.9832733634	0.6457463691	0.2844387243	0.3769570502	0.7406675344	1
0.0119183697	0.3252547492	0.9801605603	0.1754177291	0.9012623279	0.9101339101	0.9533350222	0.9406158939	0.959885411	0.9562648823	0.9530338358	0.080760175	0.9609930708	0.6514754549	0.9019667909	0.4853032955	0.5395034713	0.8535525704	0.8759630938	0.9679627684	0.6668390004	0.7699347186	0.8185617469	0.8329251335	0.1674348438	0.9315422635	0.5712156943	0.6590510133	0.8956014413	0.6404172303	0.3345639902	1
0.0119183697	0.7437320228	0.9801605603	0.5661949109	0.9012623279	0.4203792487	0.1516286728	0.8931496423	0.8916113114	0.4780248091	0.9530338358	0.7775129677	0.4785606017	0.1484894805	0.8861204762	0.7632651366	0.335062535	0.8416840092	0.8759630938	0.9679627684	0.9961376785	0.7699347186	0.7249588458	0.7314066509	0.1674348438	0.8813332517	0.5712156943	0.4956491195	0.8956014413	0.6404172303	0.9201550339	1
0.0119183697	0.9600727056	0.9801605603	0.7908148326	0.9012623279	0.4997042525	0.8637467319	0.8931496423	0.8668312427	0.6868250203	0.9530338358	0.1156623739	0.6144921964	0.9402543261	0.842322204	0.4148187332	0.7859853323	0.8563247466	0.9968930824	0.8504252929	0.8933311445	0.8705251047	0.808611961	0.438672949	0.8619915927	0.8769674404	0.6755519756	0.9613269771	0.5179087789	0.3769570502	0.9595108999	1
0.0119183697	0.5089333761	0.9801605603	0.5661949109	0.9012623279	0.8841446355	0.1516286728	0.4045483236	0.959885411	0.4780248091	0.9530338358	0.7775129677	0.5277337202	0.8064494402	0.1808941024	0.4853032955	0.5395034713	0.8535525704	0.8759630938	0.9679627684	0.9961376785	0.7699347186	0.8185617469	0.8329251335	0.0360993648	0.9315422635	0.5712156943	0.6590510133	0.8956014413	0.6404172303	0.3345639902	1
0.0119183697	0.841096688	0.2837272225	0.357969372	0.9012623279	0.8841446355	0.0020665703	0.5785445673	0.959885411	0.846211256	0.9530338358	0.7775129677	0.5277337202	0.8064494402	0.5814584184	0.9713206716	0.97787317	0.8356278539	0.7318124782	0.8038355287	0.721121172	0.9456037262	0.0646341134	0.4211278758	0.7856712991	0.464375125	0.9911001144	0.7684767296	0.2057000338	0.7265035989	0.3944704568	1
0.0119183697	0.8861400988	0.9801605603	0.5661949109	0.9012623279	0.2107815687	0.1516286728	0.8344654562	0.9051514221	0.4780248091	0.9530338358	0.7775129677	0.5277337202	0.8064494402	0.9019667909	0.072541051	0.9436517569	0.1220893996	0.8759630938	0.9679627684	0.1952610723	0.8705251047	0.8185617469	0.2663115151	0.5572331998	0.9908332182	0.4609864002	0.9613269771	0.2409758563	0.9636267699	0.9201550339	1
0.4120335537	0.7437320228	0.9801605603	0.5661949109	0.9012623279	0.8841446355	0.6660978352	0.8931496423	0.1239015075	0.4780248091	0.9530338358	0.7775129677	0.4785606017	0.9728211748	0.3923995795	0.3932662718	0.7859853323	0.2922716779	0.9968930824	0.8504252929	0.0139396142	0.8705251047	0.808611961	0.0388022831	0.9749738826	0.8769674404	0.9832733634	0.6457463691	0.2844387243	0.3769570502	0.7406675344	1
0.0119183697	0.9117861163	0.9801605603	0.8621381786	0.9012623279	0.4997042525	0.3694398465	0.045358381	0.959885411	0.6868250203	0.9530338358	0.917544586	0.9609930708	0.8316318646	0.9019667909	0.3932662718	0.7859853323	0.5246038756	0.9968930824	0.8504252929	0.0139396142	0.8705251047	0.808611961	0.0388022831	0.9749738826	0.8769674404	0.9832733634	0.6457463691	0.8010804322	0.3769570502	0.7406675344	1
0.0119183697	0.5424419188	0.9801605603	0.5661949109	0.1072382952	0.8841446355	0.1516286728	0.3673727157	0.3147362533	0.4780248091	0.9530338358	0.7775129677	0.4785606017	0.8064494402	0.5195190741	0.9289655908	0.7859853323	0.6561359085	0.0439118572	0.0146059332	0.7112508646	0.9769794414	0.808611961	0.8417893819	0.9749738826	0.8769674404	0.9832733634	0.0533744667	0.0375983498	0.3769570502	0.7406675344	1
0.0119183697	0.9117861163	0.9916743235	0.4084296563	0.9012623279	0.4997042525	0.8305772083	0.8931496423	0.959885411	0.6868250203	0.9530338358	0.080760175	0.9609930708	0.8597286773	0.4212770239	0.9289655908	0.7859853323	0.2566699657	0.6660009461	0.8504252929	0.0139396142	0.9769794414	0.808611961	0.8417893819	0.9749738826	0.2531564412	0.2499967972	0.9613269771	0.7885728822	0.3769570502	0.7406675344	1
0.537326759	0.2536659681	0.9801605603	0.5661949109	0.9012623279	0.8841446355	0.1516286728	0.8344654562	0.959885411	0.4780248091	0.6489407793	0.7775129677	0.5277337202	0.8064494402	0.3087624075	0.9713206716	0.97787317	0.8356278539	0.2254793164	0.8038355287	0.721121172	0.9456037262	0.3694885021	0.8644884675	0.7856712991	0.1854830235	0.0680892941	0.7684767296	0.2057000338	0.7265035989	0.3944704568	1
0.0119183697	0.7437320228	0.9801605603	0.5661949109	0.9012623279	0.8841446355	0.1516286728	0.8931496423	0.959885411	0.4780248091	0.9530338358	0.7775129677	0.5277337202	0.8064494402	0.9019667909	0.3932662718	0.7859853323	0.7088952779	0.9968930824	0.8504252929	0.0139396142	0.8705251047	0.808611961	0.2143517988	0.9749738826	0.8769674404	0.9137002961	0.5056236858	0.282099978	0.3769570502	0.7406675344	1
0.0119183697	0.5089333761	0.9801605603	0.5661949109	0.9012623279	0.8841446355	0.1516286728	0.4045483236	0.959885411	0.4780248091	0.9530338358	0.7775129677	0.5277337202	0.8064494402	0.1808941024	0.9284787183	0.97787317	0.8970962503	0.9968930824	0.7983329453	0.1187770486	0.8240752921	0.7120364581	0.577149671	0.7856712991	0.8070701956	0.9911001144	0.2354372231	0.6507450882	0.5362356167	0.97076058	1
0.6547097151	0.9344126599	0.5512629706	0.8303485809	0.9876977907	0.6578402777	0.8398605198	0.2527931769	0.6596424146	0.9649691778	0.7036554673	0.8961773772	0.8925750146	0.8943543161	0.5425021833	0.9289655908	0.7859853323	0.7088952779	0.9507784487	0.8504252929	0.0139396142	0.9769794414	0.7304071456	0.8417893819	0.9749738826	0.2531564412	0.9832733634	0.2631928535	0.7885728822	0.2505381634	0.7406675344	1
0.0119183697	0.7437320228	0.9801605603	0.5661949109	0.9012623279	0.8841446355	0.1516286728	0.8931496423	0.959885411	0.4780248091	0.9530338358	0.7775129677	0.5277337202	0.8064494402	0.9019667909	0.9284787183	0.97787317	0.8970962503	0.9968930824	0.7983329453	0.1187770486	0.8240752921	0.8810464278	0.577149671	0.7856712991	0.8070701956	0.9911001144	0.2354372231	0.6507450882	0.5362356167	0.97076058	1
0.0119183697	0.9600727056	0.9801605603	0.5531306629	0.4925757281	0.4997042525	0.4875582568	0.8931496423	0.5257143233	0.6868250203	0.9530338358	0.080760175	0.9609930708	0.6514754549	0.9019667909	0.7632651366	0.335062535	0.8416840092	0.8759630938	0.9679627684	0.9961376785	0.7699347186	0.7249588458	0.7314066509	0.1674348438	0.9196388776	0.1533030812	0.4956491195	0.8956014413	0.6404172303	0.9201550339	1
0.0119183697	0.5424419188	0.9801605603	0.5661949109	0.1072382952	0.8841446355	0.1516286728	0.3673727157	0.3147362533	0.4780248091	0.9530338358	0.7775129677	0.4785606017	0.8064494402	0.5195190741	0.4853032955	0.5395034713	0.8535525704	0.2948212351	0.9679627684	0.9961376785	0.7699347186	0.8185617469	0.8329251335	0.1674348438	0.9315422635	0.5712156943	0.6590510133	0.8956014413	0.6404172303	0.3345639902	1
0.0119183697	0.9117861163	0.9916743235	0.4084296563	0.9012623279	0.4997042525	0.8305772083	0.8931496423	0.959885411	0.6868250203	0.9530338358	0.080760175	0.9609930708	0.8597286773	0.9019667909	0.9893546579	0.8758423158	0.4982886307	0.6150679441	0.6649449906	0.8706249895	0.8705251047	0.7581105506	0.9204451796	0.7796625185	0.9988765235	0.9911001144	0.6845162661	0.5394916409	0.813433458	0.3924027944	1
0.0119183697	0.7437320228	0.9801605603	0.8622862143	0.9012623279	0.8841446355	0.8637467319	0.1313963732	0.959885411	0.4780248091	0.9530338358	0.5352498479	0.5277337202	0.8064494402	0.1964188251	0.9289655908	0.7859853323	0.2566699657	0.9507784487	0.8504252929	0.0139396142	0.9769794414	0.808611961	0.8417893819	0.9749738826	0.2531564412	0.2499967972	0.9613269771	0.7885728822	0.3769570502	0.7406675344	1
